无意,12
物伤其类,0
惜,18
系,917
系念,0
戏侮,0
下不来台,0
下不了台,0
衔恨,0
衔冤,0
嫌,406
嫌恶,2
嫌弃,1
嫌厌,0
嫌憎,0
想不开,0
向...问罪,0
向隅,0
向隅而泣,0
消沉,0
小看,3
小瞧,0
小视,3
笑骂,0
泄劲,0
泄气,0
心胆俱裂,0
心烦,1
心烦意乱,0
心寒,6
心灰意懒,0
心灰意冷,1
心急,1
心急火燎,0
心急如焚,0
心急如火,0
心焦,0
心焦如焚,0
心惊胆颤,0
心惊胆战,1
心惊肉跳,1
心里堵得慌,0
心情沉重,0
心如刀割,0
心如刀绞,1
心如死灰,0
心酸,1
心碎,4
心疼,2
心痛,2
心虚,2
心绪沉落,0
心有余悸,3
杏眼圆睁,0
羞,6
羞惭,0
羞答答,0
羞恶,0
羞窘,0
羞愧,1
羞怯,0
羞人,0
羞人答答,0
羞涩,2
羞羞答答,0
羞于,0
羞臊,0
羞赧,0
虚惊,2
嘘,9
恤,2
絮烦,0
悬,37
悬念,1
悬系,0
悬心,0
训斥,1
训戒,0
训诫,0
讶,12
讶然,0
讶然失色,0
讶异,1
厌,8
厌恶,3
厌烦,0
厌恨,0
厌倦,1
厌腻,0
厌气,0
厌弃,0
摇摆,2
要紧,11
一怒之下,3
一气之下,2
一怔,0
遗憾,11
疑,478
疑惑,15
疑忌,0
疑虑,8
疑虑重重,1
疑神疑鬼,0
抑郁,2
抑郁寡欢,0
意意思思,0
义愤,1
义愤填膺,1
异,323
阴郁,0
引咎,0
引咎自责,0
隐忧,19
幽忧,0
忧,80
忧愁,0
忧烦,0
忧愤,0
忧惧,0
忧虑,1
忧闷,0
忧伤,0
忧思,0
忧心,4
忧心如焚,1
忧心忡忡,1
忧郁,0
忧怨,0
忧悒,0
犹疑,0
犹豫,13
油煎火燎,0
游移,0
有愧,1
于心有愧,0
虞,5
郁,24
郁闷,14
郁郁不乐,0
郁郁寡欢,0
欲哭无泪,2
詟,0
原,1289
原谅,4
原宥,0
怨,51
怨恨,0
怨悔,0
怨声载道,4
怨天尤人,0
在乎,8
糟心,0
责,1304
责备,0
责斥,0
责怪,0
责骂,0
责难,1
责怨,0
憎,0
憎恶,0
憎恨,0
咋舌,4
炸,247
瞻前顾后,0
战兢兢,0
战战兢兢,0
张口结舌,0
找茬,0
找茬儿,0
找碴,0
找碴儿,0
找岔子,0
针砭,0
震,123
震惊,23
震怒,1
震悚,0
睁一眼闭一眼,0
睁一只眼闭一只眼,4
睁只眼闭只眼,1
怔,1
怔神儿,0
怔怔,1
怔住,0
怔忪,0
直眉瞪眼,0
指斥,0
指鸡骂狗,0
指桑骂槐,0
指责,14
指摘,0
置疑,5
置于脑后,0
置之不顾,0
置之不理,10
置之度外,1
置之脑后,0
质疑,189
滞呆,0
周恤,0
咒,6
咒骂,0
咒诅,0
抓瞎,0
椎心泣血,0
追悔,4
追悔莫及,3
着急,18
着忙,0
自暴自弃,0
自惭形秽,0
自咎,0
自疚,0
自馁,0
自怨自艾,0
自责,4
诅,1
诅骂,0
诅咒,1
左右两难,0
左右为难,1
做贼心虚,0
作难,0
作色,0
倥,0
讪讪,0
诃,0
诘,0
诟,17
诟病,17
诮,0
诶,0
谇,0
谪,0
矍,0
芴,0
菀,0
葸,0
奚落,0
奚幸,0
尴尬,20
挹,0
掎,0
掊,0
掊击,0
摭,0
撸,0
撺,0
叱,0
叱骂,0
叱责,0
哓,0
呲,0
啧有烦言,0
嗔,0
嗔斥,0
嗔怪,0
嗔怒,0
嗤之以鼻,1
嘀咕,0
噍,0
彷,0
彷徨,0
忏,4
忏悔,4
怃,0
怄,0
怄气,0
忡,1
怅,0
怅恨,0
怅然,0
怅然若失,0
怅怅,0
怅惘,0
怆,0
怆怳,0
怆恍,0
怆然,0
怆恻,0
忪,0
忸,0
忸怩,0
怵,1
怵然,0
怵头,0
怛,0
怏,0
怏然,0
怏然不悦,0
怏怏,0
怏怏不乐,0
怍,0
怫,0
怫然,0
怫然不悦,0
怫然作色,0
恸,0
恻,0
恻然,0
恻隐,0
恂,0
悚,0
悚然,0
悒,0
悒闷,0
悒郁,0
悒郁寡欢,0
悒悒不乐,0
悛,0
悻然,0
悻悻,0
悻悻然,0
惝恍,0
惘,0
惘然,0
惘然若失,0
惆,0
惆怅,0
愠,0
愠怒,0
愕,3
愕然,0
愣,4
愣神儿,0
愣怔,0
愣怔怔,0
愣住,0
惴,2
愀,0
慊,0
憷,0
憷头,0
懔,0
忝,0
闵,1
渎,10
宥,0
骞,0
娆,0
嬉笑怒骂,0
槁木死灰,0
殚,0
轸,0
戟指,0
腼腆,0
膈应,0
臊,1
恝置,0
恚,0
恚愤,0
恚恨,0
恚怒,0
恧,0
愍,0
憝,0
懑,0
瞠目结舌,1
瞠然,0
詈,0
詈骂,0
瘅,0
竦,0
矜,0
赧,0
赧然,0
赧颜,0
踟,0
踟躇,0
踟蹰,0
踟蹰不前,0
蹰,0
觖,0
觖望,0
訾议,0
黯然神伤,0
黯然销魂,0
僄,0
啰啰唆唆,0
啰啰嗦嗦,0
啰里啰唆,0
啰里啰嗦,0
啰唆,0
啰嗦,0
噲,0
奓着头发,0
婞,0
婞直,0
崒,0
弇陋,0
惛,0
惼,0
梼昧,0
獪,0
瘆,0
瘆得慌,0
哀鸿遍野,0
矮,2
碍难,0
碍眼,0
爱搭不理,0
爱理不理,2
暗,131
暗暗,0
暗沉沉,0
暗淡,0
暗地,1
暗地里,1
暗黑,0
暗里,0
暗昧,0
暗弱,0
暗无天日,1
暗下,0
暗中,8
暗自,1
暗朦,0
岸然,0
肮里肮脏,0
肮脏,3
昂贵,8
凹凸,1
凹凸不平,1
傲,14
傲岸,0
傲慢,7
八面玲珑,0
跋扈,1
霸道,1
霸气,1
白,352
白白,9
白痴般,0
白搭,2
白忙,0
白忙活儿,0
白衣苍狗,0
白云苍狗,0
百孔千疮,0
败坏,2
稗,0
板板六十四,0
板滞,0
半半拉拉,0
半路出家,0
半新不旧,0
半真半假,0
薄情,0
薄弱,21
薄幸,0
保残守缺,0
保守,4
抱残守缺,0
暴,142
暴烈,0
暴虐,0
暴躁,0
暴戾,0
暴戾恣睢,0
爆炸性,6
悲惨,0
悲观,0
悲观地,0
悲剧,9
悲凉,0
卑,7
卑鄙,0
卑鄙无耻,0
卑贱,0
卑劣,0
卑陋,0
卑怯,0
卑俗,0
卑琐,0
卑微,0
卑污,0
卑下,0
卑猥,0
背地,0
背地里,0
背光,2
背后,111
背悔,0
背静,0
背靠背,0
背理,0
背令,0
背人,0
背时,0
背阴,0
被动,19
被动式,0
被动性,0
本本主义,0
笨,1
笨手笨脚,0
笨头笨脑,0
笨重,0
笨拙,0
比肩接踵,0
鄙吝,0
鄙陋,0
鄙俗,0
鄙俚,0
蔽塞,0
闭塞,0
必修,1
变化不定,0
变化多端,0
变化万千,0
变化无常,0
变化无穷,0
变幻不定,0
变幻莫测,0
变幻无常,0
变态,1
变相,34
表里不一,0
憋拗,0
别别扭扭,0
别扭,2
别有用心,1
冰冷,1
冰炭不相容,0
秉性剌戾,0
病病歪歪,0
病弱,0
病态,0
病歪歪,0
病殃殃,0
病恹恹,0
波谲云诡,0
驳杂,0
捕风捉影,0
不爱交际,0
不便,36
不辨菽麦,0
不才,0
不成材,0
不成功,5
不成话,0
不成器,0
不成熟,11
不成体统,0
不成样子,2
不打紧,0
不大重要,0
不当,59
不到黄河心不死,0
不道德,0
不得当,1
不得劲,0
不得了,1
不得体,0
不登大雅之堂,0
不等,68
不端,2
不对,59
不对茬儿,0
不对称,10
不对付,0
不对劲,7
不对头,0
不发达,1
不法,51
不方便,23
不分青红皂白,2
不分皂白,0
不负责任,38
不干不净,1
不更事,0
不公,26
不公正,1
不共戴天,0
不够格,0
不够完善,1
不够意思,0
不关痛痒,0
不管三七二十一,0
不管用,2
不光彩,0
不光明,1
不规则,3
不轨,0
不好吃,0
不好看,1
不好客,0
不好卖,3
不好使,4
不好听,0
不好用,1
不和,3
不和蔼,0
不和谐,0
不合法,6
不合格,217
不合理,43
不合逻辑,0
不合情理,2
不合时令,0
不合时宜,1
不合适,7
不合算,0
不合宜,0
不合语法,0
不划算,4
不济,0
不济事,0
不俭省,0
不健康,6
不洁,6
不谨慎,0
不近情理,0
不近人情,1
不尽,24
不尽如人意,18
不精确,2
不敬,0
不绝如缕,0
不均匀,5
不开化,0
不堪入耳,2
不堪入目,2
不堪设想,16
不堪一击,0
不堪造就,0
不科学,6
不可爱,0
不可补救,0
不可读,0
不可告人,2
不可更新,0
不可恢复,0
不可降解,0
不可接受,1
不可救药,0
不可理喻,0
不可逆转,0
不可容忍,0
不可收拾,4
不可挽回,1
不可行,2
不可一世,0
不可逾越,1
不客气,1
不宽容,0
不郎不秀,0
不冷不热,0
不理智,1
不礼貌,0
不利,49
不利于健康,0
不力,47
不良,94
不灵敏,1
不灵巧,0
不流行,0
不伦不类,0
不美观,0
不妙,0
不民主,0
不明不白,2
不明显,15
不明智,0
不名一文,0
不名誉,0
不能解救,0
不能容忍,2
不宁,1
不努力,0
不平等,2
不平衡,0
不起眼,5
不起眼儿,0
不巧,2
不切实际,1
不清不白,0
不清不楚,1
不清楚,57
不清洁,0
不确切,0
不仁,0
不仁不义,0
不人道,0
不三不四,1
不善,16
不善交际,0
不善交谈,0
不甚重要,0
不慎,14
不胜,18
不适当,0
不适宜,1
不适应,2
不适于居住,0
不受欢迎,0
不熟练,2
不疼不痒,0
不体面,0
不痛不痒,1
不透明,18
不透气,0
不妥,11
不为人知,3
不卫生,4
不文明,1
不文雅,0
不稳定,25
不问青红皂白,0
不问三七二十一,0
不问是非情由,0
不显眼,1
不现实,2
不相适应,2
不祥,2
不详,3
不详尽,0
不像话,0
不消化,0
不孝,0
不肖,0
不协调,0
不兴,0
不行,27
不幸,8
不修边幅,0
不学无术,0
不逊,1
不雅,2
不雅观,0
不雅致,0
不要紧,1
不一致,40
不宜,14
不宜居住,0
不宜说出口,0
不易,15
不友好,1
不友善,0
不择手段,4
不真诚,0
不真实,4
不贞洁,0
不正常,50
不正当,17
不正派,0
不正直,0
不值得羡慕,0
不值一文,0
不中用,1
不重要,6
不周,1
不周到,0
不注意,0
不着边际,0
不着调,0
不足道,3
不足挂齿,0
不足轻重,0
不足取,0
不足为外人道,0
不足为训,1
不羁,0
不稂不莠,0
不虔诚,0
才疏学浅,0
财迷心窍,0
残,105
残败,0
残暴,0
残毒,0
残酷,5
残酷无情,0
残虐,0
残破,0
残破不全,0
残缺,2
残缺不全,0
残忍,1
残损,0
惨,28
惨不忍睹,4
惨淡,6
惨毒,0
惨绝人寰,0
惨苦,0
惨厉,0
惨烈,1
惨无人道,0
苍白,4
苍白无力,3
苍凉,0
苍茫,0
操切,0
糙,16
草,117
草草,4
草荒,0
草率,3
草木皆兵,0
策略,26
策略性,2
差,322
差点儿,0
差劲,1
差可,0
豺狼成性,0
豺狼当道,0
缠手,0
颤颤巍巍,0
颤颤悠悠,0
颤巍巍,0
猖,6
猖狂,0
长长短短,0
长篇大论,0
长篇累牍,0
长线,4
超标,238
超常,0
超然,0
超重,2
朝不保夕,0
朝不谋夕,0
朝秦暮楚,0
朝三暮四,0
潮,75
吵吵闹闹,0
吵人,1
沉滞,0
陈,237
陈腐,0
陈旧,14
成事不足，败事有余,0
逞性,0
逞性子,0
吃不开,0
吃劲,0
吃力,1
吃重,0
痴,7
痴痴,0
痴呆,3
痴呆呆,0
痴傻,0
痴愚,0
迟钝,6
侈,14
侈靡,0
侈糜,0
赤地千里,0
赤裸裸淫秽,0
赤贫,0
充满危机,0
冲昏头脑,0
丑,15
丑恶,1
